artist,ms_listened
"Ed Sheeran",111077
"Atif Aslam",100056
"Taylor Swift",67415
"Pritam",37827
"KK",24612
"Neeraj Shridhar",15850
"Frank Sinatra",15018
"Joseph Vincent",11724
"Citizen Way",3457
"Brunelle",1585
